"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"3/5/2024 12:00:00 AM - 1:00:00 AM","45355.7500000000","8.21 MB","8605911.8241","0.02 Mbit/s","2390.6904","2.16 MB","2267480.9861","","629.8978","6.04 MB","6338430.8380","0.01 Mbit/s","1760.7926","0 %","0.0000","100 %","0000009999"
"3/5/2024 1:00:00 AM - 2:00:00 AM","45355.7916666667","7.57 MB","7938384.7301","0.02 Mbit/s","2205.2968","2.12 MB","2220705.8341","","616.9159","5.45 MB","5717678.8960","0.01 Mbit/s","1588.3809","0 %","0.0000","100 %","0000009999"
"3/5/2024 2:00:00 AM - 3:00:00 AM","45355.8333333333","15 MB","16216376.0830","0.04 Mbit/s","4504.9243","2.34 MB","2458183.5634","","682.8857","13 MB","13758192.5196","0.03 Mbit/s","3822.0386","0 %","0.0000","100 %","0000009999"
"3/5/2024 3:00:00 AM - 4:00:00 AM","45355.8750000000","7.82 MB","8197774.8796","0.02 Mbit/s","2277.3368","2.25 MB","2359085.3439","","655.3525","5.57 MB","5838689.5356","0.01 Mbit/s","1621.9844","0 %","0.0000","100 %","0000009999"
"3/5/2024 4:00:00 AM - 5:00:00 AM","45355.9166666667","9.10 MB","9537330.7870","0.02 Mbit/s","2649.4646","2.32 MB","2434467.7320","","676.2936","6.77 MB","7102863.0550","0.02 Mbit/s","1973.1710","0 %","0.0000","100 %","0000009999"
"3/5/2024 5:00:00 AM - 6:00:00 AM","45355.9583333333","7.29 MB","7644231.8304","0.02 Mbit/s","2123.5747","2.04 MB","2135218.0001","","593.1655","5.25 MB","5509013.8303","0.01 Mbit/s","1530.4092","0 %","0.0000","100 %","0000009999"
"3/5/2024 6:00:00 AM - 7:00:00 AM","45356.0000000000","7.76 MB","8135747.7156","0.02 Mbit/s","2260.0994","2.19 MB","2301351.2034","","639.3122","5.56 MB","5834396.5123","0.01 Mbit/s","1620.7873","0 %","0.0000","100 %","0000009999"
"3/5/2024 7:00:00 AM - 8:00:00 AM","45356.0416666667","13 MB","13745938.0045","0.03 Mbit/s","3818.6237","2.32 MB","2430632.8595","","675.2302","11 MB","11315305.1450","0.03 Mbit/s","3143.3935","0 %","0.0000","100 %","0000009999"
"3/5/2024 8:00:00 AM - 9:00:00 AM","45356.0833333333","8.95 MB","9382826.0093","0.02 Mbit/s","2606.5578","2.11 MB","2215718.7865","","615.5287","6.84 MB","7167107.2229","0.02 Mbit/s","1991.0290","0 %","0.0000","100 %","0000009999"
"3/5/2024 9:00:00 AM - 10:00:00 AM","45356.1250000000","16 MB","16827608.4325","0.04 Mbit/s","4674.7122","2.25 MB","2363770.4135","","656.6558","14 MB","14463838.0189","0.03 Mbit/s","4018.0565","0 %","0.0000","100 %","0000009999"
"3/5/2024 10:00:00 AM - 11:00:00 AM","45356.1666666667","8.72 MB","9144570.9834","0.02 Mbit/s","2540.3632","2.14 MB","2244394.8549","","623.4932","6.58 MB","6900176.1285","0.02 Mbit/s","1916.8700","0 %","0.0000","100 %","0000009999"
"3/5/2024 11:00:00 AM - 12:00:00 PM","45356.2083333333","8.01 MB","8402062.1461","0.02 Mbit/s","2334.1071","2.24 MB","2351346.2678","","653.2080","5.77 MB","6050715.8783","0.01 Mbit/s","1680.8992","0 %","0.0000","100 %","0000009999"
"3/5/2024 12:00:00 PM - 1:00:00 PM","45356.2500000000","10 MB","10504028.9507","0.02 Mbit/s","2918.0128","2.58 MB","2707084.0897","","752.0263","7.44 MB","7796944.8610","0.02 Mbit/s","2165.9865","0 %","0.0000","100 %","0000009999"
"3/5/2024 1:00:00 PM - 2:00:00 PM","45356.2916666667","11 MB","11444673.6075","0.03 Mbit/s","3179.3321","3.11 MB","3265663.7812","","907.2019","7.80 MB","8179009.8263","0.02 Mbit/s","2272.1302","0 %","0.0000","100 %","0000009999"
"3/5/2024 2:00:00 PM - 3:00:00 PM","45356.3333333333","8.18 MB","8579334.4942","0.02 Mbit/s","2383.3669","2.24 MB","2347255.2672","","652.0751","5.94 MB","6232079.2271","0.01 Mbit/s","1731.2918","0 %","0.0000","100 %","0000009999"
"3/5/2024 3:00:00 PM - 4:00:00 PM","45356.3750000000","8.19 MB","8585469.2118","0.02 Mbit/s","2385.0579","2.24 MB","2343831.1669","","651.1203","5.95 MB","6241638.0449","0.01 Mbit/s","1733.9377","0 %","0.0000","100 %","0000009999"
"3/5/2024 4:00:00 PM - 5:00:00 PM","45356.4166666667","15 MB","16175480.3140","0.04 Mbit/s","4493.5634","2.66 MB","2793160.4242","","775.9426","13 MB","13382319.8898","0.03 Mbit/s","3717.6209","0 %","0.0000","100 %","0000009999"
"3/5/2024 5:00:00 PM - 6:00:00 PM","45356.4583333333","3,915 MB","4105564158.5909","9.12 Mbit/s","1140532.7010","78 MB","81547763.3664","0.18 Mbit/s","22654.1073","3,838 MB","4024016395.2245","8.94 Mbit/s","1117878.5938","0 %","0.0000","100 %","0000009999"
"3/5/2024 6:00:00 PM - 7:00:00 PM","45356.5000000000","2,948 MB","3091051629.4294","6.87 Mbit/s","858701.7817","61 MB","64329140.9382","0.14 Mbit/s","17870.7943","2,887 MB","3026722488.4913","6.73 Mbit/s","840830.9873","0 %","0.0000","100 %","0000009999"
"3/5/2024 7:00:00 PM - 8:00:00 PM","45356.5416666667","8.94 MB","9370384.4908","0.02 Mbit/s","2603.1160","2.38 MB","2491817.7043","","692.2331","6.56 MB","6878566.7865","0.02 Mbit/s","1910.8829","0 %","0.0000","100 %","0000009999"
"3/5/2024 8:00:00 PM - 9:00:00 PM","45356.5833333333","11 MB","11292815.3947","0.03 Mbit/s","3137.1372","2.24 MB","2343567.7433","","651.0417","8.53 MB","8949247.6513","0.02 Mbit/s","2486.0955","0 %","0.0000","100 %","0000009999"
"3/5/2024 9:00:00 PM - 10:00:00 PM","45356.6250000000","22 MB","23082515.6187","0.05 Mbit/s","6412.3443","3.37 MB","3538631.2433","","983.0350","19 MB","19543884.3753","0.04 Mbit/s","5429.3092","0 %","0.0000","100 %","0000009999"
"3/5/2024 10:00:00 PM - 11:00:00 PM","45356.6666666667","549 MB","575708768.3106","1.28 Mbit/s","159930.6529","8.87 MB","9298552.3222","0.02 Mbit/s","2583.1178","540 MB","566410215.9885","1.26 Mbit/s","157347.5351","0 %","0.0000","100 %","0000009999"
"3/5/2024 11:00:00 PM - 12:00:00 AM","45356.7083333333","243 MB","254782076.4965","0.57 Mbit/s","70777.9108","5.09 MB","5337621.8958","0.01 Mbit/s","1482.7798","238 MB","249444454.6007","0.55 Mbit/s","69295.1309","0 %","0.0000","100 %","0000009999"
"3/6/2024 12:00:00 AM - 1:00:00 AM","45356.7500000000","5.60 MB","5872102.5271","0.01 Mbit/s","1631.2846","0.83 MB","870565.8301","","241.8453","4.77 MB","5001536.6970","0.01 Mbit/s","1389.4393","0 %","0.0000","100 %","0000009999"
"3/6/2024 1:00:00 AM - 2:00:00 AM","45356.7916666667","6.11 MB","6411912.6729","0.01 Mbit/s","1781.2155","1.03 MB","1077289.4425","","299.2687","5.09 MB","5334623.2303","0.01 Mbit/s","1481.9468","0 %","0.0000","100 %","0000009999"
"3/6/2024 2:00:00 AM - 3:00:00 AM","45356.8333333333","5.58 MB","5852498.9645","0.01 Mbit/s","1625.8387","0.83 MB","869069.1417","","241.4296","4.75 MB","4983429.8228","0.01 Mbit/s","1384.4091","0 %","0.0000","100 %","0000009999"
"3/6/2024 3:00:00 AM - 4:00:00 AM","45356.8750000000","11 MB","11035669.9853","0.02 Mbit/s","3065.7023","0.98 MB","1030911.3623","","286.3865","9.54 MB","10004758.6230","0.02 Mbit/s","2779.3158","0 %","0.0000","100 %","0000009999"
"3/6/2024 4:00:00 AM - 5:00:00 AM","45356.9166666667","5.57 MB","5837846.0771","0.01 Mbit/s","1621.7455","0.83 MB","872146.2903","","242.2810","4.74 MB","4965699.7868","0.01 Mbit/s","1379.4645","0 %","0.0000","100 %","0000009999"
"3/6/2024 5:00:00 AM - 6:00:00 AM","45356.9583333333","5.25 MB","5500805.1152","0.01 Mbit/s","1528.1330","0.78 MB","818933.5859","","227.5011","4.46 MB","4681871.5293","0.01 Mbit/s","1300.6319","0 %","0.0000","100 %","0000009999"
"3/6/2024 6:00:00 AM - 7:00:00 AM","45357.0000000000","5.31 MB","5567925.8882","0.01 Mbit/s","1546.7707","0.79 MB","824777.1566","","229.1232","4.52 MB","4743148.7316","0.01 Mbit/s","1317.6475","0 %","0.0000","100 %","0000009999"
"3/6/2024 7:00:00 AM - 8:00:00 AM","45357.0416666667","6.01 MB","6301963.6024","0.01 Mbit/s","1750.6865","0.85 MB","886079.5714","","246.1530","5.16 MB","5415884.0310","0.01 Mbit/s","1504.5334","0 %","0.0000","100 %","0000009999"
"3/6/2024 8:00:00 AM - 9:00:00 AM","45357.0833333333","5.89 MB","6174530.4460","0.01 Mbit/s","1715.2808","0.89 MB","935700.5831","","259.9370","5 MB","5238829.8629","0.01 Mbit/s","1455.3437","0 %","0.0000","100 %","0000009999"
"3/6/2024 9:00:00 AM - 10:00:00 AM","45357.1250000000","6.93 MB","7270033.5280","0.02 Mbit/s","2019.6221","0.87 MB","908117.4152","","252.2759","6.07 MB","6361916.1128","0.01 Mbit/s","1767.3462","0 %","0.0000","100 %","0000009999"
"3/6/2024 10:00:00 AM - 11:00:00 AM","45357.1666666667","6 MB","6287026.7706","0.01 Mbit/s","1746.5273","0.87 MB","917064.4312","","254.7592","5.12 MB","5369962.3394","0.01 Mbit/s","1491.7681","0 %","0.0000","100 %","0000009999"
"3/6/2024 11:00:00 AM - 12:00:00 PM","45357.2083333333","83 MB","86827806.2046","0.19 Mbit/s","24120.7781","17 MB","17583757.2175","0.04 Mbit/s","4884.7705","66 MB","69244048.9870","0.15 Mbit/s","19236.0076","0 %","0.0000","100 %","0000009999"
"3/6/2024 12:00:00 PM - 1:00:00 PM","45357.2500000000","34 MB","35521400.1273","0.08 Mbit/s","9867.9602","12 MB","12629800.1494","0.03 Mbit/s","3508.5994","22 MB","22891599.9779","0.05 Mbit/s","6359.3607","0 %","0.0000","100 %","0000009999"
"3/6/2024 1:00:00 PM - 2:00:00 PM","45357.2916666667","72 MB","74982192.0467","0.17 Mbit/s","20830.2383","15 MB","15947932.4341","0.04 Mbit/s","4430.3750","56 MB","59034259.6126","0.13 Mbit/s","16399.8632","0 %","0.0000","100 %","0000009999"
"3/6/2024 2:00:00 PM - 3:00:00 PM","45357.3333333333","260 MB","272693881.6234","0.61 Mbit/s","75755.2447","9.02 MB","9455557.3302","0.02 Mbit/s","2626.7845","251 MB","263238324.2932","0.59 Mbit/s","73128.4602","0 %","0.0000","100 %","0000009999"
"3/6/2024 3:00:00 PM - 4:00:00 PM","45357.3750000000","7,397 MB","7756726604.3168","17 Mbit/s","2154813.8756","203 MB","213018101.3764","0.47 Mbit/s","59176.2974","7,194 MB","7543708502.9405","17 Mbit/s","2095637.5782","0 %","0.0000","100 %","0000009999"
"3/6/2024 4:00:00 PM - 5:00:00 PM","45357.4166666667","1,330 MB","1394132225.7633","3.10 Mbit/s","387286.9223","24 MB","25300675.8910","0.06 Mbit/s","7028.4731","1,305 MB","1368831549.8723","3.04 Mbit/s","380258.4492","0 %","0.0000","100 %","0000009999"
"3/6/2024 5:00:00 PM - 6:00:00 PM","45357.4583333333","750 MB","786141471.6323","1.75 Mbit/s","218390.8302","25 MB","26068118.3987","0.06 Mbit/s","7241.7475","725 MB","760073353.2336","1.69 Mbit/s","211149.0828","0 %","0.0000","100 %","0000009999"
"3/6/2024 6:00:00 PM - 7:00:00 PM","45357.5000000000","430 MB","450497972.0072","1 Mbit/s","125148.4070","14 MB","14337965.5738","0.03 Mbit/s","3983.0891","416 MB","436160006.4334","0.97 Mbit/s","121165.3179","0 %","0.0000","100 %","0000009999"
"3/6/2024 7:00:00 PM - 8:00:00 PM","45357.5416666667","1,559 MB","1634547930.5891","3.63 Mbit/s","454081.4546","14 MB","14695785.8853","0.03 Mbit/s","4082.5256","1,545 MB","1619852144.7038","3.60 Mbit/s","449998.9290","0 %","0.0000","100 %","0000009999"
"3/6/2024 8:00:00 PM - 9:00:00 PM","45357.5833333333","695 MB","728670666.1959","1.62 Mbit/s","202424.8248","148 MB","155208633.3514","0.34 Mbit/s","43116.9826","547 MB","573462032.8445","1.27 Mbit/s","159307.8423","0 %","0.0000","100 %","0000009999"
"3/6/2024 9:00:00 PM - 10:00:00 PM","45357.6250000000","1,061 MB","1112292391.1416","2.47 Mbit/s","308996.7167","171 MB","179507345.2464","0.40 Mbit/s","49867.4456","890 MB","932785045.8952","2.07 Mbit/s","259129.2711","0 %","0.0000","100 %","0000009999"
"3/6/2024 10:00:00 PM - 11:00:00 PM","45357.6666666667","411 MB","430824394.1062","0.96 Mbit/s","119682.7515","7.37 MB","7725544.2982","0.02 Mbit/s","2146.1515","403 MB","423098849.8080","0.94 Mbit/s","117536.6000","0 %","0.0000","100 %","0000009999"
"3/6/2024 11:00:00 PM - 12:00:00 AM","45357.7083333333","624 MB","653923477.4291","1.45 Mbit/s","181660.5488","8.33 MB","8738100.4054","0.02 Mbit/s","2427.4524","615 MB","645185377.0237","1.43 Mbit/s","179233.0964","0 %","0.0000","100 %","0000009999"
"3/7/2024 12:00:00 AM - 1:00:00 AM","45357.7500000000","450 MB","472005299.7708","1.05 Mbit/s","131123.5102","7.01 MB","7348396.8586","0.02 Mbit/s","2041.3915","443 MB","464656902.9122","1.03 Mbit/s","129082.1188","0 %","0.0000","100 %","0000009999"
"3/7/2024 1:00:00 AM - 2:00:00 AM","45357.7916666667","4,535 MB","4755105987.8682","11 Mbit/s","1320965.5162","7.08 MB","7427458.2113","0.02 Mbit/s","2063.3433","4,528 MB","4747678529.6568","11 Mbit/s","1318902.1729","0 %","0.0000","100 %","0000009999"
"3/7/2024 2:00:00 AM - 3:00:00 AM","45357.8333333333","439 MB","459882942.9116","1.02 Mbit/s","127755.5533","7.19 MB","7539832.8190","0.02 Mbit/s","2094.5667","431 MB","452343110.0926","1.01 Mbit/s","125660.9866","0 %","0.0000","100 %","0000009999"
"3/7/2024 3:00:00 AM - 4:00:00 AM","45357.8750000000","250 MB","262054730.3646","0.58 Mbit/s","72798.4405","6.15 MB","6446328.1626","0.01 Mbit/s","1790.7810","244 MB","255608402.2019","0.57 Mbit/s","71007.6595","0 %","0.0000","100 %","0000009999"
"3/7/2024 4:00:00 AM - 5:00:00 AM","45357.9166666667","210 MB","219912589.9643","0.49 Mbit/s","61091.7518","5.87 MB","6152726.3638","0.01 Mbit/s","1709.2283","204 MB","213759863.6005","0.48 Mbit/s","59382.5235","0 %","0.0000","100 %","0000009999"
"3/7/2024 5:00:00 AM - 6:00:00 AM","45357.9583333333","213 MB","223664252.7183","0.50 Mbit/s","62133.6191","6.03 MB","6325527.5424","0.01 Mbit/s","1757.2228","207 MB","217338725.1759","0.48 Mbit/s","60376.3963","0 %","0.0000","100 %","0000009999"
"3/7/2024 6:00:00 AM - 7:00:00 AM","45358.0000000000","215 MB","225529700.0285","0.50 Mbit/s","62651.6637","5.83 MB","6116063.1390","0.01 Mbit/s","1699.0291","209 MB","219413636.8895","0.49 Mbit/s","60952.6346","0 %","0.0000","100 %","0000009999"
"3/7/2024 7:00:00 AM - 8:00:00 AM","45358.0416666667","284 MB","297830136.9026","0.66 Mbit/s","82737.7182","5.96 MB","6254246.7270","0.01 Mbit/s","1737.4404","278 MB","291575890.1756","0.65 Mbit/s","81000.2779","0 %","0.0000","100 %","0000009999"
"3/7/2024 8:00:00 AM - 9:00:00 AM","45358.0833333333","297 MB","311872582.3423","0.69 Mbit/s","86638.0114","6.38 MB","6694665.3395","0.01 Mbit/s","1859.7739","291 MB","305177917.0027","0.68 Mbit/s","84778.2375","0 %","0.0000","100 %","0000009999"
"3/7/2024 9:00:00 AM - 10:00:00 AM","45358.1250000000","300 MB","314625887.5798","0.70 Mbit/s","87403.1207","6.16 MB","6454689.9251","0.01 Mbit/s","1793.1139","294 MB","308171197.6547","0.68 Mbit/s","85610.0068","0 %","0.0000","100 %","0000009999"
"3/7/2024 10:00:00 AM - 11:00:00 AM","45358.1666666667","294 MB","308508445.4273","0.69 Mbit/s","85704.1705","6.54 MB","6859750.8022","0.02 Mbit/s","1905.6504","288 MB","301648694.6252","0.67 Mbit/s","83798.5200","0 %","0.0000","100 %","0000009999"
"3/7/2024 11:00:00 AM - 12:00:00 PM","45358.2083333333","190 MB","199495915.0378","0.44 Mbit/s","55420.1503","5.41 MB","5677593.7680","0.01 Mbit/s","1577.2408","185 MB","193818321.2698","0.43 Mbit/s","53842.9095","0 %","0.0000","100 %","0000009999"
"3/7/2024 12:00:00 PM - 1:00:00 PM","45358.2500000000","175 MB","183755353.1279","0.41 Mbit/s","51047.2658","5.34 MB","5600147.5346","0.01 Mbit/s","1555.7219","170 MB","178155205.5933","0.40 Mbit/s","49491.5439","0 %","0.0000","100 %","0000009999"
"3/7/2024 1:00:00 PM - 2:00:00 PM","45358.2916666667","178 MB","186574419.4459","0.41 Mbit/s","51830.5468","6.63 MB","6951719.3904","0.02 Mbit/s","1931.1941","171 MB","179622700.0555","0.40 Mbit/s","49899.3527","0 %","0.0000","100 %","0000009999"
"3/7/2024 2:00:00 PM - 3:00:00 PM","45358.3333333333","188 MB","197305257.1605","0.44 Mbit/s","54811.8880","5.78 MB","6062643.1469","0.01 Mbit/s","1684.2172","182 MB","191242614.0137","0.43 Mbit/s","53127.6708","0 %","0.0000","100 %","0000009999"
"3/7/2024 3:00:00 PM - 4:00:00 PM","45358.3750000000","167 MB","174657798.7179","0.39 Mbit/s","48520.0985","5.36 MB","5615193.5922","0.01 Mbit/s","1559.9060","161 MB","169042605.1257","0.38 Mbit/s","46960.1926","0 %","0.0000","100 %","0000009999"
"3/7/2024 4:00:00 PM - 5:00:00 PM","45358.4166666667","976 MB","1023029392.8033","2.27 Mbit/s","284197.7250","12 MB","12504366.8306","0.03 Mbit/s","3473.7151","964 MB","1010525025.9726","2.25 Mbit/s","280724.0100","0 %","0.0000","100 %","0000009999"
"3/7/2024 5:00:00 PM - 6:00:00 PM","45358.4583333333","825 MB","864741617.8834","1.92 Mbit/s","240226.6912","11 MB","11139047.5482","0.02 Mbit/s","3094.4463","814 MB","853602570.3352","1.90 Mbit/s","237132.2448","0 %","0.0000","100 %","0000009999"
"3/7/2024 6:00:00 PM - 7:00:00 PM","45358.5000000000","11 MB","11119761.5490","0.02 Mbit/s","3089.0801","3.29 MB","3447459.7222","","957.7075","7.32 MB","7672301.8268","0.02 Mbit/s","2131.3726","0 %","0.0000","100 %","0000009999"
"3/7/2024 7:00:00 PM - 8:00:00 PM","45358.5416666667","7.12 MB","7467187.9460","0.02 Mbit/s","2074.3687","2.28 MB","2394920.6838","","665.3038","4.84 MB","5072267.2622","0.01 Mbit/s","1409.0649","0 %","0.0000","100 %","0000009999"
"3/7/2024 8:00:00 PM - 9:00:00 PM","45358.5833333333","7.93 MB","8310633.3325","0.02 Mbit/s","2308.6952","2.36 MB","2471700.8102","","686.6389","5.57 MB","5838932.5223","0.01 Mbit/s","1622.0564","0 %","0.0000","100 %","0000009999"
"3/7/2024 9:00:00 PM - 10:00:00 PM","45358.6250000000","7.69 MB","8063137.3293","0.02 Mbit/s","2239.9284","2.30 MB","2408675.3220","","669.1267","5.39 MB","5654462.0074","0.01 Mbit/s","1570.8017","0 %","0.0000","100 %","0000009999"
"3/7/2024 10:00:00 PM - 11:00:00 PM","45358.6666666667","8.37 MB","8774721.6028","0.02 Mbit/s","2437.6258","2.61 MB","2741401.3603","","761.5638","5.75 MB","6033320.2425","0.01 Mbit/s","1676.0620","0 %","0.0000","100 %","0000009999"
"3/7/2024 11:00:00 PM - 12:00:00 AM","45358.7083333333","52 MB","54837926.2858","0.12 Mbit/s","15234.0268","5.04 MB","5285767.9054","0.01 Mbit/s","1468.3912","47 MB","49552158.3805","0.11 Mbit/s","13765.6356","0 %","0.0000","100 %","0000009999"
"3/8/2024 12:00:00 AM - 1:00:00 AM","45358.7500000000","9.09 MB","9535244.6195","0.02 Mbit/s","2648.8704","3.27 MB","3425369.3922","","951.5602","5.83 MB","6109875.2273","0.01 Mbit/s","1697.3101","0 %","0.0000","100 %","0000009999"
"3/8/2024 1:00:00 AM - 2:00:00 AM","45358.7916666667","9.38 MB","9837405.1485","0.02 Mbit/s","2732.8023","3.67 MB","3847302.0768","","1068.7692","5.71 MB","5990103.0717","0.01 Mbit/s","1664.0331","0 %","0.0000","100 %","0000009999"
"3/8/2024 2:00:00 AM - 3:00:00 AM","45358.8333333333","9.87 MB","10345114.3632","0.02 Mbit/s","2873.8744","3.77 MB","3949115.3850","","1097.0649","6.10 MB","6395998.9781","0.01 Mbit/s","1776.8095","0 %","0.0000","100 %","0000009999"
"3/8/2024 3:00:00 AM - 4:00:00 AM","45358.8750000000","9.54 MB","10008464.6113","0.02 Mbit/s","2780.3608","3.79 MB","3973915.9694","","1103.9575","5.75 MB","6034548.6419","0.01 Mbit/s","1676.4032","0 %","0.0000","100 %","0000009999"
"3/8/2024 4:00:00 AM - 5:00:00 AM","45358.9166666667","18 MB","18480242.4815","0.04 Mbit/s","5133.8142","3.74 MB","3920045.9483","","1088.9894","14 MB","14560196.5332","0.03 Mbit/s","4044.8249","0 %","0.0000","100 %","0000009999"
"3/8/2024 5:00:00 AM - 6:00:00 AM","45358.9583333333","9.95 MB","10437992.1896","0.02 Mbit/s","2899.6678","3.72 MB","3902420.6050","","1084.0900","6.23 MB","6535571.5846","0.01 Mbit/s","1815.5778","0 %","0.0000","100 %","0000009999"
"3/8/2024 6:00:00 AM - 7:00:00 AM","45359.0000000000","12 MB","12416655.8891","0.03 Mbit/s","3449.3489","3.84 MB","4024132.3238","","1117.9046","8 MB","8392523.5653","0.02 Mbit/s","2331.4444","0 %","0.0000","100 %","0000009999"
"3/8/2024 7:00:00 AM - 8:00:00 AM","45359.0416666667","9.63 MB","10092905.9169","0.02 Mbit/s","2803.7875","3.67 MB","3850219.0749","","1069.5825","5.95 MB","6242686.8420","0.01 Mbit/s","1734.2049","0 %","0.0000","100 %","0000009999"
"3/8/2024 8:00:00 AM - 9:00:00 AM","45359.0833333333","9.65 MB","10118566.2709","0.02 Mbit/s","2810.9471","3.65 MB","3823912.2817","","1062.2864","6 MB","6294653.9892","0.01 Mbit/s","1748.6607","0 %","0.0000","100 %","0000009999"
"3/8/2024 9:00:00 AM - 10:00:00 AM","45359.1250000000","11 MB","11920742.6493","0.03 Mbit/s","3311.5842","3.76 MB","3945407.0249","","1096.0347","7.61 MB","7975335.6244","0.02 Mbit/s","2215.5495","0 %","0.0000","100 %","0000009999"
"3/8/2024 10:00:00 AM - 11:00:00 AM","45359.1666666667","10 MB","10664469.0948","0.02 Mbit/s","2962.6159","3.46 MB","3629216.8961","","1008.2054","6.71 MB","7035252.1987","0.02 Mbit/s","1954.4104","0 %","0.0000","100 %","0000009999"
"3/8/2024 11:00:00 AM - 12:00:00 PM","45359.2083333333","12 MB","12138416.9277","0.03 Mbit/s","3372.0729","3.29 MB","3455045.4567","","959.8175","8.28 MB","8683371.4710","0.02 Mbit/s","2412.2554","0 %","0.0000","100 %","0000009999"
"3/8/2024 12:00:00 PM - 1:00:00 PM","45359.2500000000","11 MB","11294273.9830","0.03 Mbit/s","3137.5424","3.19 MB","3344079.7429","","928.9833","7.58 MB","7950194.2402","0.02 Mbit/s","2208.5591","0 %","0.0000","100 %","0000009999"
"3/8/2024 1:00:00 PM - 2:00:00 PM","45359.2916666667","10 MB","10620977.2516","0.02 Mbit/s","2950.5255","3.60 MB","3771710.3252","","1047.7875","6.53 MB","6849266.9264","0.02 Mbit/s","1902.7380","0 %","0.0000","100 %","0000009999"
"3/8/2024 2:00:00 PM - 3:00:00 PM","45359.3333333333","1,319 MB","1383432033.7546","3.07 Mbit/s","384316.5673","32 MB","33760922.7633","0.08 Mbit/s","9378.7636","1,287 MB","1349671110.9913","3 Mbit/s","374937.8038","0 %","0.0000","100 %","0000009999"
"3/8/2024 3:00:00 PM - 4:00:00 PM","45359.3750000000","401 MB","420098965.2620","0.93 Mbit/s","116704.2065","20 MB","21081895.9185","0.05 Mbit/s","5856.5865","381 MB","399017069.3435","0.89 Mbit/s","110847.6200","0 %","0.0000","100 %","0000009999"
"3/8/2024 4:00:00 PM - 5:00:00 PM","45359.4166666667","306 MB","320374784.9684","0.71 Mbit/s","88999.1763","9.31 MB","9767317.9040","0.02 Mbit/s","2713.3323","296 MB","310607467.0645","0.69 Mbit/s","86285.8440","0 %","0.0000","100 %","0000009999"
"3/8/2024 5:00:00 PM - 6:00:00 PM","45359.4583333333","570 MB","598211360.3279","1.33 Mbit/s","166182.2860","22 MB","22757717.7100","0.05 Mbit/s","6322.0624","549 MB","575453642.6178","1.28 Mbit/s","159860.2236","0 %","0.0000","100 %","0000009999"
"3/8/2024 6:00:00 PM - 7:00:00 PM","45359.5000000000","19 MB","19679430.0807","0.79 Mbit/s","98901.5483","0.82 MB","857964.4125","0.03 Mbit/s","4311.8123","18 MB","18821465.6682","0.76 Mbit/s","94589.7360","0 %","0.0000","6 %","0000000553"
"3/8/2024 7:00:00 PM - 8:00:00 PM","45359.5416666667","","","","","","","","","","","","","","","0 %","0000000000"
"3/8/2024 8:00:00 PM - 9:00:00 PM","45359.5833333333","","","","","","","","","","","","","","","0 %","0000000000"
"3/8/2024 9:00:00 PM - 10:00:00 PM","45359.6250000000","","","","","","","","","","","","","","","0 %","0000000000"
"3/8/2024 10:00:00 PM - 11:00:00 PM","45359.6666666667","","","","","","","","","","","","","","","0 %","0000000000"
"3/8/2024 11:00:00 PM - 12:00:00 AM","45359.7083333333","","","","","","","","","","","","","","","0 %","0000000000"
"Sums (of 355 values)",,"108,941 MB",,"",,"3,072 MB",,"",,"105,868 MB",,"",,"",,"",
"Averages (of 355 values)",,"307 MB",,"0.72 Mbit/s",,"8.65 MB",,"0.02 Mbit/s",,"298 MB",,"0.70 Mbit/s",,"0 %",,"98 %",
