Date Time,Date Time(RAW),Traffic Total (Volume),Traffic Total (Volume)(RAW),Traffic Total (Speed),Traffic Total (Speed)(RAW),Traffic In (Volume),Traffic In (Volume)(RAW),Traffic In (Speed),Traffic In (Speed)(RAW),Traffic Out (Volume),Traffic Out (Volume)(RAW),Traffic Out (Speed),Traffic Out (Speed)(RAW),Downtime,Downtime(RAW),Coverage,Coverage(RAW)
2/17/2024 4:40:00 PM - 5:00:00 PM,45339.41667,"2,330 MB",2443167228,16 Mbit/s,2036159.338,"1,916 MB",2009381138,13 Mbit/s,1674637.79,414 MB,433786090.4,2.89 Mbit/s,361521.5481,0%,0,100%,9999
2/17/2024 5:00:00 PM - 5:20:00 PM,45339.43056,356 MB,372936548.4,2.49 Mbit/s,310806.3575,340 MB,356094705,2.37 Mbit/s,296770.3183,16 MB,16841843.41,0.11 Mbit/s,14036.0392,0%,0,100%,9999
2/17/2024 5:20:00 PM - 5:40:00 PM,45339.44444,362 MB,379764437.1,2.53 Mbit/s,316496.739,347 MB,364323384,2.43 Mbit/s,303628.1224,15 MB,15441053.04,0.10 Mbit/s,12868.6166,0%,0,100%,9999
2/17/2024 5:40:00 PM - 6:00:00 PM,45339.45833,170 MB,178612587.4,1.19 Mbit/s,148856.2275,158 MB,166000658.4,1.11 Mbit/s,138345.4108,12 MB,12611928.93,0.08 Mbit/s,10510.8167,0%,0,100%,9999
2/17/2024 6:00:00 PM - 6:20:00 PM,45339.47222,132 MB,138482124.9,0.92 Mbit/s,115412.3502,120 MB,125688211.8,0.84 Mbit/s,104749.7786,12 MB,12793913.09,0.09 Mbit/s,10662.5716,0%,0,100%,9999
2/17/2024 6:20:00 PM - 6:40:00 PM,45339.48611,439 MB,460670777.2,3.07 Mbit/s,383924.308,407 MB,426271137.9,2.84 Mbit/s,355255.5528,33 MB,34399639.33,0.23 Mbit/s,28668.7552,0%,0,100%,9999
2/17/2024 6:40:00 PM - 7:00:00 PM,45339.5,36 MB,37999549.88,0.25 Mbit/s,31668.9306,22 MB,22607879.55,0.15 Mbit/s,18841.4697,15 MB,15391670.33,0.10 Mbit/s,12827.4609,0%,0,100%,9999
2/17/2024 7:00:00 PM - 7:20:00 PM,45339.51389,30 MB,31159674.98,0.21 Mbit/s,25968.3434,22 MB,22818213.39,0.15 Mbit/s,19016.6041,7.96 MB,8341461.59,0.06 Mbit/s,6951.7394,0%,0,100%,9999
2/17/2024 7:20:00 PM - 7:40:00 PM,45339.52778,28 MB,29192777.47,0.19 Mbit/s,24329.342,17 MB,18321310.41,0.12 Mbit/s,15269.0311,10 MB,10871467.06,0.07 Mbit/s,9060.3109,0%,0,100%,9999
2/17/2024 7:40:00 PM - 8:00:00 PM,45339.54167,28 MB,29567618.51,0.20 Mbit/s,24642.1463,20 MB,20805488.1,0.14 Mbit/s,17339.6407,8.36 MB,8762130.41,0.06 Mbit/s,7302.5056,0%,0,100%,9999
2/17/2024 8:00:00 PM - 8:20:00 PM,45339.55556,40 MB,41944744.01,0.28 Mbit/s,34956.8664,32 MB,33182687.14,0.22 Mbit/s,27654.5438,8.36 MB,8762056.869,0.06 Mbit/s,7302.3226,0%,0,100%,9999
2/17/2024 8:20:00 PM - 8:40:00 PM,45339.56944,711 MB,745426583.2,4.97 Mbit/s,621240.5894,688 MB,721685156.5,4.81 Mbit/s,601454.4183,23 MB,23741426.69,0.16 Mbit/s,19786.1711,0%,0,100%,9999
2/17/2024 8:40:00 PM - 9:00:00 PM,45339.58333,26 MB,27193461.23,0.18 Mbit/s,22663.2952,18 MB,19253006.32,0.13 Mbit/s,16045.6428,7.57 MB,7940454.916,0.05 Mbit/s,6617.6524,0%,0,100%,9999
2/17/2024 9:00:00 PM - 9:20:00 PM,45339.59722,24 MB,24992702.32,0.17 Mbit/s,20829.1613,16 MB,16854168.04,0.11 Mbit/s,14046.4276,7.76 MB,8138534.278,0.05 Mbit/s,6782.7336,0%,0,100%,9999
2/17/2024 9:20:00 PM - 9:40:00 PM,45339.61111,33 MB,34763609.49,0.23 Mbit/s,28971.8475,21 MB,21932367.6,0.15 Mbit/s,18278.3439,12 MB,12831241.9,0.09 Mbit/s,10693.5036,0%,0,100%,9999
2/17/2024 9:40:00 PM - 10:00:00 PM,45339.625,27 MB,28673779.8,0.19 Mbit/s,23896.6087,19 MB,19696052.45,0.13 Mbit/s,16414.6081,8.56 MB,8977727.349,0.06 Mbit/s,7482.0006,0%,0,100%,9999
2/17/2024 10:00:00 PM - 10:20:00 PM,45339.63889,283 MB,296835164.7,1.98 Mbit/s,247381.1908,265 MB,278147168.2,1.85 Mbit/s,231806.6923,18 MB,18687996.51,0.12 Mbit/s,15574.4985,0%,0,100%,9999
2/17/2024 10:20:00 PM - 10:40:00 PM,45339.65278,85 MB,89417709.23,0.60 Mbit/s,74520.9678,76 MB,79724280.4,0.53 Mbit/s,66442.4372,9.24 MB,9693428.832,0.06 Mbit/s,8078.5306,0%,0,100%,9999
2/17/2024 10:40:00 PM - 11:00:00 PM,45339.66667,40 MB,41890883.76,0.28 Mbit/s,34912.5611,31 MB,32249916.96,0.22 Mbit/s,26877.6186,9.19 MB,9640966.804,0.06 Mbit/s,8034.9425,0%,0,100%,9999
2/17/2024 11:00:00 PM - 11:20:00 PM,45339.68056,26 MB,27613632.1,0.18 Mbit/s,23013.0861,18 MB,18509646.98,0.12 Mbit/s,15425.8628,8.68 MB,9103985.121,0.06 Mbit/s,7587.2233,0%,0,100%,9999
2/17/2024 11:20:00 PM - 11:40:00 PM,45339.69444,27 MB,27840502.08,0.19 Mbit/s,23202.5453,18 MB,18786832.47,0.13 Mbit/s,15657.129,8.63 MB,9053669.611,0.06 Mbit/s,7545.4163,0%,0,100%,9999
2/17/2024 11:40:00 PM - 12:00:00 AM,45339.70833,25 MB,26458331.09,0.18 Mbit/s,22050.4468,17 MB,17663192.1,0.12 Mbit/s,14720.5535,8.39 MB,8795138.992,0.06 Mbit/s,7329.8933,0%,0,100%,9999
2/18/2024 12:00:00 AM - 12:20:00 AM,45339.72222,61 MB,63557840.58,0.42 Mbit/s,52970.1642,50 MB,52567182.71,0.35 Mbit/s,43810.3666,10 MB,10990657.87,0.07 Mbit/s,9159.7975,0%,0,100%,9999
2/18/2024 12:20:00 AM - 12:40:00 AM,45339.73611,181 MB,190119815.3,1.27 Mbit/s,158446.3833,158 MB,165840547,1.11 Mbit/s,138211.9735,23 MB,24279268.35,0.16 Mbit/s,20234.4098,0%,0,100%,9999
2/18/2024 12:40:00 AM - 1:00:00 AM,45339.75,24 MB,25219832.8,0.17 Mbit/s,21018.454,16 MB,16600718.31,0.11 Mbit/s,13835.2002,8.22 MB,8619114.488,0.06 Mbit/s,7183.2539,0%,0,100%,9999
2/18/2024 1:00:00 AM - 1:20:00 AM,45339.76389,97 MB,101677487.9,0.68 Mbit/s,84738.3014,88 MB,92136239.95,0.61 Mbit/s,76786.5988,9.10 MB,9541247.946,0.06 Mbit/s,7951.7026,0%,0,100%,9999
2/18/2024 1:20:00 AM - 1:40:00 AM,45339.77778,207 MB,217308785.4,1.45 Mbit/s,181104.2374,196 MB,205884680,1.37 Mbit/s,171583.4354,11 MB,11424105.47,0.08 Mbit/s,9520.802,0%,0,100%,9999
2/18/2024 1:40:00 AM - 2:00:00 AM,45339.79167,31 MB,32776496.05,0.22 Mbit/s,27316.2507,21 MB,22299054.76,0.15 Mbit/s,18584.2492,9.99 MB,10477441.29,0.07 Mbit/s,8732.0015,0%,0,100%,9999
2/18/2024 2:00:00 AM - 2:20:00 AM,45339.80556,41 MB,43245968.53,0.29 Mbit/s,36041.3106,32 MB,33222426.62,0.22 Mbit/s,27687.6628,9.56 MB,10023541.91,0.07 Mbit/s,8353.6477,0%,0,100%,9999
2/18/2024 2:20:00 AM - 2:40:00 AM,45339.81944,88 MB,92585982.68,0.62 Mbit/s,77160.7726,63 MB,66109032.9,0.44 Mbit/s,55094.9929,25 MB,26476949.78,0.18 Mbit/s,22065.7797,0%,0,100%,9999
2/18/2024 2:40:00 AM - 3:00:00 AM,45339.83333,27 MB,28387483.26,0.19 Mbit/s,23658.2076,19 MB,20091162.59,0.13 Mbit/s,16744.0308,7.91 MB,8296320.672,0.06 Mbit/s,6914.1767,0%,0,100%,9999
2/18/2024 3:00:00 AM - 3:20:00 AM,45339.84722,89 MB,93564543.45,0.62 Mbit/s,77975.6512,80 MB,83861351.89,0.56 Mbit/s,69889.1192,9.25 MB,9703191.56,0.06 Mbit/s,8086.5321,0%,0,100%,9999
2/18/2024 3:20:00 AM - 3:40:00 AM,45339.86111,313 MB,328676442.7,2.19 Mbit/s,273917.5794,301 MB,315619729.8,2.10 Mbit/s,263036.1692,12 MB,13056712.92,0.09 Mbit/s,10881.4102,0%,0,100%,9999
2/18/2024 3:40:00 AM - 4:00:00 AM,45339.875,234 MB,245832078.5,1.64 Mbit/s,204875.4311,224 MB,234837592.3,1.57 Mbit/s,195712.6721,10 MB,10994486.16,0.07 Mbit/s,9162.759,0%,0,100%,9999
2/18/2024 4:00:00 AM - 4:20:00 AM,45339.88889,37 MB,38713966.76,0.26 Mbit/s,32264.5966,29 MB,30207767.63,0.20 Mbit/s,25175.4474,8.11 MB,8506199.129,0.06 Mbit/s,7089.1491,0%,0,100%,9999
2/18/2024 4:20:00 AM - 4:40:00 AM,45339.90278,72 MB,75758483.67,0.51 Mbit/s,63137.8574,62 MB,65127410.2,0.43 Mbit/s,54277.8173,10 MB,10631073.47,0.07 Mbit/s,8860.0401,0%,0,100%,9999
2/18/2024 4:40:00 AM - 5:00:00 AM,45339.91667,26 MB,26744642.74,0.18 Mbit/s,22288.8739,18 MB,18412770.41,0.12 Mbit/s,15345.1262,7.95 MB,8331872.327,0.06 Mbit/s,6943.7477,0%,0,100%,9999
2/18/2024 5:00:00 AM - 5:20:00 AM,45339.93056,33 MB,34443734.78,0.23 Mbit/s,28705.026,25 MB,26309235.99,0.18 Mbit/s,21925.825,7.76 MB,8134498.793,0.05 Mbit/s,6779.2009,0%,0,100%,9999
2/18/2024 5:20:00 AM - 5:40:00 AM,45339.94444,106 MB,111084478,0.74 Mbit/s,92579.6563,95 MB,99571762.48,0.66 Mbit/s,82984.7672,11 MB,11512715.51,0.08 Mbit/s,9594.8891,0%,0,100%,9999
2/18/2024 5:40:00 AM - 6:00:00 AM,45339.95833,74 MB,77111236.61,0.51 Mbit/s,64265.7904,63 MB,66265251.09,0.44 Mbit/s,55226.5652,10 MB,10845985.51,0.07 Mbit/s,9039.2252,0%,0,100%,9999
2/18/2024 6:00:00 AM - 6:20:00 AM,45339.97222,29 MB,30616379.38,0.20 Mbit/s,25515.9884,21 MB,22021529.82,0.15 Mbit/s,18352.9572,8.20 MB,8594849.559,0.06 Mbit/s,7163.0312,0%,0,100%,9999
2/18/2024 6:20:00 AM - 6:40:00 AM,45339.98611,24 MB,25470171.7,0.17 Mbit/s,21226.7351,16 MB,16865689,0.11 Mbit/s,14055.795,8.21 MB,8604482.696,0.06 Mbit/s,7170.9401,0%,0,100%,9999
2/18/2024 6:40:00 AM - 7:00:00 AM,45340,22 MB,23519041.92,0.16 Mbit/s,19600.5083,14 MB,15204078.28,0.10 Mbit/s,12670.91,7.93 MB,8314963.639,0.06 Mbit/s,6929.5983,0%,0,100%,9999
2/18/2024 7:00:00 AM - 7:20:00 AM,45340.01389,26 MB,27251771.54,0.18 Mbit/s,22711.7023,15 MB,15905195.75,0.11 Mbit/s,13255.4344,11 MB,11346575.79,0.08 Mbit/s,9456.2678,0%,0,100%,9999
2/18/2024 7:20:00 AM - 7:40:00 AM,45340.02778,25 MB,25839638.71,0.17 Mbit/s,21534.4679,16 MB,17082648.39,0.11 Mbit/s,14236.4894,8.35 MB,8756990.318,0.06 Mbit/s,7297.9785,0%,0,100%,9999
2/18/2024 7:40:00 AM - 8:00:00 AM,45340.04167,55 MB,57442858.67,0.38 Mbit/s,47873.4373,46 MB,48002863.37,0.32 Mbit/s,40006.0534,9 MB,9439995.3,0.06 Mbit/s,7867.3839,0%,0,100%,9999
2/18/2024 8:00:00 AM - 8:20:00 AM,45340.05556,105 MB,110530675,0.74 Mbit/s,92116.5722,92 MB,96541593.35,0.64 Mbit/s,80458.0326,13 MB,13989081.67,0.09 Mbit/s,11658.5396,0%,0,100%,9999
2/18/2024 8:20:00 AM - 8:40:00 AM,45340.06944,44 MB,46082364.71,0.31 Mbit/s,38405.8112,35 MB,36625716.03,0.24 Mbit/s,30524.4825,9.02 MB,9456648.678,0.06 Mbit/s,7881.3287,0%,0,100%,9999
2/18/2024 8:40:00 AM - 9:00:00 AM,45340.08333,32 MB,33772512.98,0.23 Mbit/s,28145.6372,22 MB,23466989.39,0.16 Mbit/s,19557.1283,9.83 MB,10305523.6,0.07 Mbit/s,8588.5089,0%,0,100%,9999
2/18/2024 9:00:00 AM - 9:20:00 AM,45340.09722,27 MB,28482151.72,0.19 Mbit/s,23737.1045,18 MB,19244151.66,0.13 Mbit/s,16038.1296,8.81 MB,9238000.053,0.06 Mbit/s,7698.975,0%,0,100%,9999
2/18/2024 9:20:00 AM - 9:40:00 AM,45340.11111,32 MB,33693083.01,0.22 Mbit/s,28079.6752,23 MB,24480601.12,0.16 Mbit/s,20402.0311,8.79 MB,9212481.889,0.06 Mbit/s,7677.6441,0%,0,100%,9999
2/18/2024 9:40:00 AM - 10:00:00 AM,45340.125,29 MB,30209442.05,0.20 Mbit/s,25176.8429,20 MB,20645115.27,0.14 Mbit/s,17205.8399,9.12 MB,9564326.779,0.06 Mbit/s,7971.003,0%,0,100%,9999
2/18/2024 10:00:00 AM - 10:20:00 AM,45340.13889,28 MB,29303997.39,0.20 Mbit/s,24422.2365,17 MB,17977105.69,0.12 Mbit/s,14982.2948,11 MB,11326891.7,0.08 Mbit/s,9439.9417,0%,0,100%,9999
2/18/2024 10:20:00 AM - 10:40:00 AM,45340.15278,109 MB,114402809.1,0.76 Mbit/s,95344.4142,97 MB,101768708.8,0.68 Mbit/s,84815.0321,12 MB,12634100.29,0.08 Mbit/s,10529.3821,0%,0,100%,9999
2/18/2024 10:40:00 AM - 11:00:00 AM,45340.16667,252 MB,264193290.1,1.76 Mbit/s,220175.7535,224 MB,234614024.1,1.56 Mbit/s,195524.7217,28 MB,29579266.03,0.20 Mbit/s,24651.0318,0%,0,100%,9999
2/18/2024 11:00:00 AM - 11:20:00 AM,45340.18056,583 MB,611603795.2,4.08 Mbit/s,509716.5533,552 MB,579044528.5,3.86 Mbit/s,482581.3437,31 MB,32559266.7,0.22 Mbit/s,27135.2096,0%,0,100%,9999
2/18/2024 11:20:00 AM - 11:40:00 AM,45340.19444,875 MB,917396761.8,6.12 Mbit/s,764561.0149,831 MB,871790058.8,5.81 Mbit/s,726552.2617,43 MB,45606702.91,0.30 Mbit/s,38008.7532,0%,0,100%,9999
2/18/2024 11:40:00 AM - 12:00:00 PM,45340.20833,328 MB,344044381.6,2.29 Mbit/s,286725.1557,287 MB,300807477.1,2.01 Mbit/s,250691.6994,41 MB,43236904.53,0.29 Mbit/s,36033.4563,0%,0,100%,9999
2/18/2024 12:00:00 PM - 12:20:00 PM,45340.22222,175 MB,183389841,1.22 Mbit/s,152837.604,59 MB,62015407.15,0.41 Mbit/s,51683.8129,116 MB,121374433.9,0.81 Mbit/s,101153.791,0%,0,100%,9999
2/18/2024 12:20:00 PM - 12:40:00 PM,45340.23611,300 MB,314546468.7,2.10 Mbit/s,262143.9026,268 MB,281519407.5,1.88 Mbit/s,234619.0578,31 MB,33027061.21,0.22 Mbit/s,27524.8447,0%,0,100%,9999
2/18/2024 12:40:00 PM - 1:00:00 PM,45340.25,288 MB,302394284.8,2.02 Mbit/s,252014.1384,220 MB,231064146.9,1.54 Mbit/s,192567.8983,68 MB,71330137.92,0.48 Mbit/s,59446.2401,0%,0,100%,9999
2/18/2024 1:00:00 PM - 1:20:00 PM,45340.26389,441 MB,462711260,3.08 Mbit/s,385621.6383,409 MB,429053977.9,2.86 Mbit/s,357571.7994,32 MB,33657282.14,0.22 Mbit/s,28049.8389,0%,0,100%,9999
2/18/2024 1:20:00 PM - 1:40:00 PM,45340.27778,"1,815 MB",1903663555,13 Mbit/s,1586531.728,"1,782 MB",1868642114,12 Mbit/s,1557344.518,33 MB,35021441.19,0.23 Mbit/s,29187.2098,0%,0,100%,9999
2/18/2024 1:40:00 PM - 2:00:00 PM,45340.29167,896 MB,939548301.8,6.26 Mbit/s,783022.17,855 MB,896290747.6,5.98 Mbit/s,746971.2039,41 MB,43257554.23,0.29 Mbit/s,36050.9661,0%,0,100%,9999
2/18/2024 2:00:00 PM - 2:20:00 PM,45340.30556,178 MB,186457522.3,1.24 Mbit/s,155395.5132,157 MB,164406017.8,1.10 Mbit/s,137017.5748,21 MB,22051504.58,0.15 Mbit/s,18377.9385,0%,0,100%,9999
2/18/2024 2:20:00 PM - 2:40:00 PM,45340.31944,319 MB,334921611.9,2.23 Mbit/s,279122.2774,296 MB,310052422.2,2.07 Mbit/s,258396.3982,24 MB,24869189.76,0.17 Mbit/s,20725.8792,0%,0,100%,9999
2/18/2024 2:40:00 PM - 3:00:00 PM,45340.33333,513 MB,538391951.8,3.59 Mbit/s,448693.6119,488 MB,511256547.5,3.41 Mbit/s,426079.0789,26 MB,27135404.31,0.18 Mbit/s,22614.533,0%,0,100%,9999
2/18/2024 3:00:00 PM - 3:20:00 PM,45340.34722,156 MB,163404316.5,1.09 Mbit/s,136182.7472,125 MB,130635560.7,0.87 Mbit/s,108872.9473,31 MB,32768755.79,0.22 Mbit/s,27309.7999,0%,0,100%,9999
2/18/2024 3:20:00 PM - 3:40:00 PM,45340.36111,407 MB,426582521.6,2.84 Mbit/s,355512.098,379 MB,396980285.5,2.65 Mbit/s,330841.7177,28 MB,29602236.08,0.20 Mbit/s,24670.3803,0%,0,100%,9999
2/18/2024 3:40:00 PM - 4:00:00 PM,45340.375,553 MB,579434403.9,3.86 Mbit/s,482902.2451,534 MB,560287872.8,3.74 Mbit/s,466945.4727,18 MB,19146531.15,0.13 Mbit/s,15956.7724,0%,0,100%,9999
2/18/2024 4:00:00 PM - 4:20:00 PM,45340.38889,439 MB,460256197.7,3.07 Mbit/s,383578.7964,411 MB,431437640.9,2.88 Mbit/s,359561.3308,27 MB,28818556.89,0.19 Mbit/s,24017.4655,0%,0,100%,9999
2/18/2024 4:20:00 PM - 4:40:00 PM,45340.40278,504 MB,528669977,3.52 Mbit/s,440595.0304,483 MB,506294825.6,3.38 Mbit/s,421947.517,21 MB,22375151.38,0.15 Mbit/s,18647.5134,0%,0,100%,9999
2/18/2024 4:40:00 PM - 5:00:00 PM,45340.41667,566 MB,592992162.3,3.95 Mbit/s,494209.5562,502 MB,525873274,3.51 Mbit/s,438271.5555,64 MB,67118888.27,0.45 Mbit/s,55938.0007,0%,0,100%,9999
2/18/2024 5:00:00 PM - 5:20:00 PM,45340.43056,43 MB,45119850.63,0.30 Mbit/s,37602.6957,34 MB,35177544.08,0.23 Mbit/s,29316.8188,9.48 MB,9942306.553,0.07 Mbit/s,8285.8769,0%,0,100%,9999
2/18/2024 5:20:00 PM - 5:40:00 PM,45340.44444,34 MB,35640593.58,0.24 Mbit/s,29702.9699,21 MB,21849907.23,0.15 Mbit/s,18209.7735,13 MB,13790686.36,0.09 Mbit/s,11493.1964,0%,0,100%,9999
2/18/2024 5:40:00 PM - 6:00:00 PM,45340.45833,60 MB,63127114.85,0.42 Mbit/s,52610.3132,51 MB,53535178.98,0.36 Mbit/s,44616.3672,9.15 MB,9591935.872,0.06 Mbit/s,7993.9461,0%,0,100%,9999
2/18/2024 6:00:00 PM - 6:20:00 PM,45340.47222,26 MB,26777519.14,0.18 Mbit/s,22316.273,18 MB,18934674.15,0.13 Mbit/s,15780.0786,7.48 MB,7842844.984,0.05 Mbit/s,6536.1944,0%,0,100%,9999
2/18/2024 6:20:00 PM - 6:40:00 PM,45340.48611,96 MB,101166610.5,0.67 Mbit/s,84311.1295,88 MB,92650755.04,0.62 Mbit/s,77214.1101,8.12 MB,8515855.439,0.06 Mbit/s,7097.0193,0%,0,100%,9999
2/18/2024 6:40:00 PM - 7:00:00 PM,45340.5,40 MB,42288145.22,0.28 Mbit/s,35243.0579,32 MB,33902293.28,0.23 Mbit/s,28254.2656,8 MB,8385851.941,0.06 Mbit/s,6988.7924,0%,0,100%,9999
2/18/2024 7:00:00 PM - 7:20:00 PM,45340.51389,24 MB,25087178.41,0.17 Mbit/s,20907.8986,15 MB,16181962.38,0.11 Mbit/s,13486.2049,8.49 MB,8905216.031,0.06 Mbit/s,7421.6937,0%,0,100%,9999
2/18/2024 7:20:00 PM - 7:40:00 PM,45340.52778,23 MB,23985533.52,0.16 Mbit/s,19989.2772,15 MB,16054079.23,0.11 Mbit/s,13379.2913,7.56 MB,7931454.288,0.05 Mbit/s,6609.9859,0%,0,100%,9999
2/18/2024 7:40:00 PM - 8:00:00 PM,45340.54167,37 MB,38673683.42,0.26 Mbit/s,32230.4868,29 MB,30315582.54,0.20 Mbit/s,25264.8803,7.97 MB,8358100.885,0.06 Mbit/s,6965.6065,0%,0,100%,9999
2/18/2024 8:00:00 PM - 8:20:00 PM,45340.55556,24 MB,25116010.24,0.17 Mbit/s,20931.7528,16 MB,17257838.05,0.12 Mbit/s,14382.7303,7.49 MB,7858172.187,0.05 Mbit/s,6549.0226,0%,0,100%,9999
2/18/2024 8:20:00 PM - 8:40:00 PM,45340.56944,22 MB,23201877.48,0.15 Mbit/s,19336.187,14 MB,15075149.78,0.10 Mbit/s,12563.4624,7.75 MB,8126727.694,0.05 Mbit/s,6772.7246,0%,0,100%,9999
2/18/2024 8:40:00 PM - 9:00:00 PM,45340.58333,26 MB,27701398.71,0.18 Mbit/s,23086.4228,19 MB,19759625.23,0.13 Mbit/s,16467.7267,7.57 MB,7941773.477,0.05 Mbit/s,6618.6961,0%,0,100%,9999
2/18/2024 9:00:00 PM - 9:20:00 PM,45340.59722,402 MB,421024124.7,2.81 Mbit/s,350885.6017,392 MB,411369113.6,2.74 Mbit/s,342839.0216,9.21 MB,9655011.089,0.06 Mbit/s,8046.5802,0%,0,100%,9999
2/18/2024 9:20:00 PM - 9:40:00 PM,45340.61111,30 MB,31181317.72,0.21 Mbit/s,25986.8136,22 MB,22761217.08,0.15 Mbit/s,18969.4198,8.03 MB,8420100.643,0.06 Mbit/s,7017.3938,0%,0,100%,9999
2/18/2024 9:40:00 PM - 10:00:00 PM,45340.625,27 MB,28187181.37,0.19 Mbit/s,23491.2754,19 MB,19966737.72,0.13 Mbit/s,16640.3348,7.84 MB,8220443.645,0.05 Mbit/s,6850.9406,0%,0,100%,9999
2/18/2024 10:00:00 PM - 10:20:00 PM,45340.63889,169 MB,177552209.6,1.18 Mbit/s,147971.2725,159 MB,166983226.3,1.11 Mbit/s,139163.1258,10 MB,10568983.27,0.07 Mbit/s,8808.1467,0%,0,100%,9999
2/18/2024 10:20:00 PM - 10:40:00 PM,45340.65278,31 MB,32675108.38,0.22 Mbit/s,27231.0724,19 MB,19666244.96,0.13 Mbit/s,16389.6301,12 MB,13008863.41,0.09 Mbit/s,10841.4423,0%,0,100%,9999
2/18/2024 10:40:00 PM - 11:00:00 PM,45340.66667,34 MB,35659498.64,0.24 Mbit/s,29718.7254,26 MB,27503456.48,0.18 Mbit/s,22921.4572,7.78 MB,8156042.165,0.05 Mbit/s,6797.2682,0%,0,100%,9999
2/18/2024 11:00:00 PM - 11:20:00 PM,45340.68056,653 MB,684909526.5,4.57 Mbit/s,570810.263,642 MB,673698371.9,4.49 Mbit/s,561466.7777,11 MB,11211154.53,0.07 Mbit/s,9343.4853,0%,0,100%,9999
2/18/2024 11:20:00 PM - 11:40:00 PM,45340.69444,204 MB,214248177.2,1.43 Mbit/s,178555.0272,194 MB,203121920.7,1.35 Mbit/s,169282.3741,11 MB,11126256.46,0.07 Mbit/s,9272.6531,0%,0,100%,9999
2/18/2024 11:40:00 PM - 12:00:00 AM,45340.70833,22 MB,23359366.28,0.16 Mbit/s,19467.5986,15 MB,15869425.76,0.11 Mbit/s,13225.5134,7.14 MB,7489940.526,0.05 Mbit/s,6242.0853,0%,0,100%,9999
2/19/2024 12:00:00 AM - 12:20:00 AM,45340.72222,25 MB,25724384.37,0.17 Mbit/s,21438.7735,16 MB,17154581.21,0.11 Mbit/s,14296.6757,8.17 MB,8569803.158,0.06 Mbit/s,7142.0978,0%,0,100%,9999
2/19/2024 12:20:00 AM - 12:40:00 AM,45340.73611,43 MB,45255767.12,0.30 Mbit/s,37716.5966,34 MB,35986759.32,0.24 Mbit/s,29991.7153,8.84 MB,9269007.791,0.06 Mbit/s,7724.8813,0%,0,100%,9999
2/19/2024 12:40:00 AM - 1:00:00 AM,45340.75,21 MB,22027910.67,0.15 Mbit/s,18357.9691,14 MB,14763854.77,0.10 Mbit/s,12304.1351,6.93 MB,7264055.896,0.05 Mbit/s,6053.834,0%,0,100%,9999
2/19/2024 1:00:00 AM - 1:20:00 AM,45340.76389,23 MB,23795511.01,0.16 Mbit/s,19831.4104,15 MB,15812183.84,0.11 Mbit/s,13178.0279,7.61 MB,7983327.165,0.05 Mbit/s,6653.3825,0%,0,100%,9999
2/19/2024 1:20:00 AM - 1:40:00 AM,45340.77778,27 MB,28812830.75,0.19 Mbit/s,24012.4932,19 MB,19970495.82,0.13 Mbit/s,16643.3281,8.43 MB,8842334.929,0.06 Mbit/s,7369.1651,0%,0,100%,9999
2/19/2024 1:40:00 AM - 2:00:00 AM,45340.79167,68 MB,71240385.51,0.47 Mbit/s,59371.9356,59 MB,61576130,0.41 Mbit/s,51317.7181,9.22 MB,9664255.513,0.06 Mbit/s,8054.2174,0%,0,100%,9999
2/19/2024 2:00:00 AM - 2:20:00 AM,45340.80556,22 MB,23183103.46,0.15 Mbit/s,19320.863,15 MB,15495282.11,0.10 Mbit/s,12913.8112,7.33 MB,7687821.35,0.05 Mbit/s,6407.0517,0%,0,100%,9999
2/19/2024 2:20:00 AM - 2:40:00 AM,45340.81944,26 MB,27129180.76,0.18 Mbit/s,22609.7232,18 MB,18656232.48,0.12 Mbit/s,15548.2857,8.08 MB,8472948.28,0.06 Mbit/s,7061.4375,0%,0,100%,9999
2/19/2024 2:40:00 AM - 3:00:00 AM,45340.83333,26 MB,26881844.87,0.18 Mbit/s,22403.7778,18 MB,19348106.89,0.13 Mbit/s,16125.0349,7.18 MB,7533737.983,0.05 Mbit/s,6278.7429,0%,0,100%,9999
2/19/2024 3:00:00 AM - 3:20:00 AM,45340.84722,85 MB,89129213.38,0.59 Mbit/s,74281.1536,58 MB,60702233.03,0.40 Mbit/s,50589.8316,27 MB,28426980.36,0.19 Mbit/s,23691.322,0%,0,100%,9999
2/19/2024 3:20:00 AM - 3:40:00 AM,45340.86111,23 MB,24113367.17,0.16 Mbit/s,20096.1473,15 MB,15642596.68,0.10 Mbit/s,13036.5836,8.08 MB,8470770.492,0.06 Mbit/s,7059.5637,0%,0,100%,9999
2/19/2024 3:40:00 AM - 4:00:00 AM,45340.875,23 MB,24305845.92,0.16 Mbit/s,20256.3908,16 MB,16413443.26,0.11 Mbit/s,13678.8953,7.53 MB,7892402.658,0.05 Mbit/s,6577.4955,0%,0,100%,9999
2/19/2024 4:00:00 AM - 4:20:00 AM,45340.88889,29 MB,30155891.5,0.20 Mbit/s,25131.7945,18 MB,18430610.46,0.12 Mbit/s,15359.994,11 MB,11725281.04,0.08 Mbit/s,9771.8004,0%,0,100%,9999
2/19/2024 4:20:00 AM - 4:40:00 AM,45340.90278,174 MB,182111616,1.21 Mbit/s,151776.1224,164 MB,172104872.7,1.15 Mbit/s,143436.2662,9.54 MB,10006743.22,0.07 Mbit/s,8339.8562,0%,0,100%,9999
