Date Time,Traffic Total (Volume)
2024-02-18 08:13:00,1228.8
2024-02-18 08:14:00,2826.24
2024-02-18 08:15:00,1955.84
2024-02-18 08:16:00,1228.8
2024-02-18 08:17:00,1146.88
2024-02-18 08:18:00,1075.2
2024-02-18 08:19:00,1157.12
2024-02-18 08:20:00,1361.92
2024-02-18 08:21:00,1249.28
2024-02-18 08:22:00,1187.84
2024-02-18 08:23:00,1064.96
2024-02-18 08:24:00,1280.0
2024-02-18 08:25:00,1136.64
2024-02-18 08:26:00,1054.72
2024-02-18 08:27:00,1126.4
2024-02-18 08:28:00,1249.28
2024-02-18 08:29:00,1177.6
2024-02-18 08:30:00,1116.16
2024-02-18 08:31:00,1361.92
2024-02-18 08:32:00,1617.92
2024-02-18 08:33:00,2140.16
2024-02-18 08:34:00,1894.4
2024-02-18 08:35:00,1392.64
2024-02-18 08:36:00,13312.0
2024-02-18 08:37:00,7874.56
2024-02-18 08:38:00,1136.64
2024-02-18 08:39:00,962.56
2024-02-18 08:40:00,1218.56
2024-02-18 08:41:00,1105.92
2024-02-18 08:42:00,1198.08
2024-02-18 08:43:00,1034.24
2024-02-18 08:44:00,1525.76
2024-02-18 08:45:00,1269.76
2024-02-18 08:46:00,4188.16
2024-02-18 08:47:00,2775.04
2024-02-18 08:48:00,1382.4
2024-02-18 08:49:00,1249.28
2024-02-18 08:50:00,2498.56
2024-02-18 08:51:00,1730.56
2024-02-18 08:52:00,1157.12
2024-02-18 08:53:00,1474.56
2024-02-18 08:54:00,1454.08
2024-02-18 08:55:00,1208.32
2024-02-18 08:56:00,1392.64
2024-02-18 08:57:00,1720.32
2024-02-18 08:58:00,1863.68
2024-02-18 08:59:00,1495.04
2024-02-18 09:00:00,1454.08
2024-02-18 09:01:00,1177.6
2024-02-18 09:02:00,1372.16
2024-02-18 09:03:00,1095.68
2024-02-18 09:04:00,1259.52
2024-02-18 09:05:00,1320.96
2024-02-18 09:06:00,1515.52
2024-02-18 09:07:00,1126.4
2024-02-18 09:08:00,1341.44
2024-02-18 09:09:00,1228.8
2024-02-18 09:10:00,1617.92
2024-02-18 09:11:00,1443.84
2024-02-18 09:12:00,1372.16
2024-02-18 09:13:00,1259.52
2024-02-18 09:14:00,1720.32
2024-02-18 09:15:00,1484.8
2024-02-18 09:16:00,1536.0
2024-02-18 09:17:00,1945.6
2024-02-18 09:18:00,1433.6
2024-02-18 09:19:00,1126.4
2024-02-18 09:20:00,1218.56
2024-02-18 09:21:00,1116.16
2024-02-18 09:22:00,1075.2
2024-02-18 09:23:00,1024.0
2024-02-18 09:24:00,1280.0
2024-02-18 09:25:00,1280.0
2024-02-18 09:26:00,2908.16
2024-02-18 09:27:00,1966.08
2024-02-18 09:28:00,1300.48
2024-02-18 09:29:00,1187.84
2024-02-18 09:30:00,3717.12
2024-02-18 09:31:00,2754.56
2024-02-18 09:32:00,1648.64
2024-02-18 09:33:00,1208.32
2024-02-18 09:34:00,1198.08
2024-02-18 09:35:00,1177.6
2024-02-18 09:36:00,1658.88
2024-02-18 09:37:00,1812.48
2024-02-18 09:38:00,1976.32
2024-02-18 09:39:00,1402.88
2024-02-18 09:40:00,1146.88
2024-02-18 09:41:00,1720.32
2024-02-18 09:42:00,1576.96
2024-02-18 09:43:00,1351.68
2024-02-18 09:44:00,1832.96
2024-02-18 09:45:00,1658.88
2024-02-18 09:46:00,1310.72
2024-02-18 09:47:00,1208.32
2024-02-18 09:48:00,1146.88
2024-02-18 09:49:00,1361.92
2024-02-18 09:50:00,1310.72
2024-02-18 09:51:00,1392.64
2024-02-18 09:52:00,1392.64
2024-02-18 09:53:00,1546.24
2024-02-18 09:54:00,1331.2
2024-02-18 09:55:00,2652.16
2024-02-18 09:56:00,1986.56
2024-02-18 09:57:00,1116.16
2024-02-18 09:58:00,1085.44
2024-02-18 09:59:00,1382.4
2024-02-18 10:00:00,1280.0
2024-02-18 10:01:00,2201.6
2024-02-18 10:02:00,1873.92
2024-02-18 10:03:00,1269.76
2024-02-18 10:04:00,1228.8
2024-02-18 10:05:00,1392.64
2024-02-18 10:06:00,1402.88
2024-02-18 10:07:00,1280.0
2024-02-18 10:08:00,1239.04
2024-02-18 10:09:00,1044.48
2024-02-18 10:10:00,1126.4
2024-02-18 10:11:00,1239.04
2024-02-18 10:12:00,1280.0
2024-02-18 10:13:00,1822.72
2024-02-18 10:14:00,1812.48
2024-02-18 10:15:00,1740.8
2024-02-18 10:16:00,1525.76
2024-02-18 10:17:00,1382.4
2024-02-18 10:18:00,1239.04
2024-02-18 10:19:00,1228.8
2024-02-18 10:20:00,1228.8
2024-02-18 10:21:00,1331.2
2024-02-18 10:22:00,1249.28
2024-02-18 10:23:00,1228.8
2024-02-18 10:24:00,1218.56
2024-02-18 10:25:00,12288.0
2024-02-18 10:26:00,6727.68
2024-02-18 10:27:00,1198.08
2024-02-18 10:28:00,2979.84
2024-02-18 10:29:00,2211.84
2024-02-18 10:30:00,1331.2
2024-02-18 10:31:00,1392.64
2024-02-18 10:32:00,1382.4
2024-02-18 10:33:00,3502.08
2024-02-18 10:34:00,3143.68
2024-02-18 10:35:00,2990.08
2024-02-18 10:36:00,2334.72
2024-02-18 10:37:00,12288.0
2024-02-18 10:38:00,25600.0
2024-02-18 10:39:00,26624.0
2024-02-18 10:40:00,12288.0
2024-02-18 10:41:00,2754.56
2024-02-18 10:42:00,1566.72
2024-02-18 10:43:00,1310.72
2024-02-18 10:44:00,1781.76
2024-02-18 10:45:00,1423.36
2024-02-18 10:46:00,1853.44
2024-02-18 10:47:00,5416.96
2024-02-18 10:48:00,6451.2
2024-02-18 10:49:00,5601.28
2024-02-18 10:50:00,5488.64
2024-02-18 10:51:00,6225.92
2024-02-18 10:52:00,5304.32
2024-02-18 10:53:00,4116.48
2024-02-18 10:54:00,3532.8
2024-02-18 10:55:00,2877.44
2024-02-18 10:56:00,2334.72
2024-02-18 10:57:00,4372.48
2024-02-18 10:58:00,46080.0
2024-02-18 10:59:00,137216.0
2024-02-18 11:00:00,103424.0
2024-02-18 11:01:00,30720.0
2024-02-18 11:02:00,7116.8
2024-02-18 11:03:00,33792.0
2024-02-18 11:04:00,27648.0
2024-02-18 11:05:00,33792.0
2024-02-18 11:06:00,27648.0
2024-02-18 11:07:00,15360.0
2024-02-18 11:08:00,5990.4
2024-02-18 11:09:00,32768.0
2024-02-18 11:10:00,32768.0
2024-02-18 11:11:00,16384.0
2024-02-18 11:12:00,12288.0
2024-02-18 11:13:00,14336.0
2024-02-18 11:14:00,12288.0
2024-02-18 11:15:00,23552.0
2024-02-18 11:16:00,91136.0
2024-02-18 11:17:00,52224.0
2024-02-18 11:18:00,12288.0
2024-02-18 11:19:00,11264.0
2024-02-18 11:20:00,44032.0
2024-02-18 11:21:00,74752.0
2024-02-18 11:22:00,49152.0
2024-02-18 11:23:00,35840.0
2024-02-18 11:24:00,24576.0
2024-02-18 11:25:00,14336.0
2024-02-18 11:26:00,76800.0
2024-02-18 11:27:00,54272.0
2024-02-18 11:28:00,137216.0
2024-02-18 11:29:00,70656.0
2024-02-18 11:30:00,76800.0
2024-02-18 11:31:00,46080.0
2024-02-18 11:32:00,4474.88
2024-02-18 11:33:00,20480.0
2024-02-18 11:34:00,29696.0
2024-02-18 11:35:00,32768.0
2024-02-18 11:36:00,59392.0
2024-02-18 11:37:00,27648.0
2024-02-18 11:38:00,5877.76
2024-02-18 11:39:00,11264.0
2024-02-18 11:40:00,33792.0
2024-02-18 11:41:00,19456.0
2024-02-18 11:42:00,20480.0
2024-02-18 11:43:00,20480.0
2024-02-18 11:44:00,17408.0
2024-02-18 11:45:00,11264.0
2024-02-18 11:46:00,4659.2
2024-02-18 11:47:00,5785.6
2024-02-18 11:48:00,21504.0
2024-02-18 11:49:00,25600.0
2024-02-18 11:50:00,13312.0
2024-02-18 11:51:00,16384.0
2024-02-18 11:52:00,11264.0
2024-02-18 11:53:00,19456.0
2024-02-18 11:54:00,18432.0
2024-02-18 11:55:00,24576.0
2024-02-18 11:56:00,16384.0
2024-02-18 11:57:00,12288.0
2024-02-18 11:58:00,11264.0
2024-02-18 11:59:00,9400.32
2024-02-18 12:00:00,34816.0
2024-02-18 12:01:00,30720.0
2024-02-18 12:02:00,11264.0
2024-02-18 12:03:00,7833.6
2024-02-18 12:04:00,8591.36
2024-02-18 12:05:00,9134.08
2024-02-18 12:06:00,8867.84
2024-02-18 12:07:00,7260.16
2024-02-18 12:08:00,8089.6
2024-02-18 12:09:00,8171.52
2024-02-18 12:10:00,5857.28
2024-02-18 12:11:00,4823.04
2024-02-18 12:12:00,4884.48
2024-02-18 12:13:00,5171.2
2024-02-18 12:14:00,6123.52
2024-02-18 12:15:00,6819.84
2024-02-18 12:16:00,4577.28
2024-02-18 12:17:00,2488.32
2024-02-18 12:18:00,1740.8
2024-02-18 12:19:00,1792.0
2024-02-18 12:20:00,2365.44
2024-02-18 12:21:00,1843.2
2024-02-18 12:22:00,1648.64
2024-02-18 12:23:00,1669.12
2024-02-18 12:24:00,1761.28
2024-02-18 12:25:00,2211.84
2024-02-18 12:26:00,3942.4
2024-02-18 12:27:00,6246.4
2024-02-18 12:28:00,15360.0
2024-02-18 12:29:00,13312.0
2024-02-18 12:30:00,28672.0
2024-02-18 12:31:00,40960.0
2024-02-18 12:32:00,21504.0
2024-02-18 12:33:00,28672.0
2024-02-18 12:34:00,34816.0
2024-02-18 12:35:00,22528.0
2024-02-18 12:36:00,11264.0
2024-02-18 12:37:00,19456.0
2024-02-18 12:38:00,25600.0
2024-02-18 12:39:00,22528.0
2024-02-18 12:40:00,28672.0
2024-02-18 12:41:00,27648.0
2024-02-18 12:42:00,13312.0
2024-02-18 12:43:00,29696.0
2024-02-18 12:44:00,23552.0
2024-02-18 12:45:00,9830.4
2024-02-18 12:46:00,11264.0
2024-02-18 12:47:00,5314.56
2024-02-18 12:48:00,9134.08
2024-02-18 12:49:00,37888.0
2024-02-18 12:50:00,32768.0
2024-02-18 12:51:00,12288.0
2024-02-18 12:52:00,7434.24
2024-02-18 12:53:00,4812.8
2024-02-18 12:54:00,3246.08
2024-02-18 12:55:00,3297.28
2024-02-18 12:56:00,2713.6
2024-02-18 12:57:00,14336.0
2024-02-18 12:58:00,11264.0
2024-02-18 12:59:00,7464.96
2024-02-18 13:00:00,7208.96
2024-02-18 13:01:00,5345.28
2024-02-18 13:02:00,3481.6
2024-02-18 13:03:00,12288.0
2024-02-18 13:04:00,10240.0
2024-02-18 13:05:00,23552.0
2024-02-18 13:06:00,14336.0
2024-02-18 13:07:00,2160.64
2024-02-18 13:08:00,48128.0
2024-02-18 13:09:00,36864.0
2024-02-18 13:10:00,14336.0
2024-02-18 13:11:00,22528.0
2024-02-18 13:12:00,28672.0
2024-02-18 13:13:00,26624.0
2024-02-18 13:14:00,18432.0
2024-02-18 13:15:00,61440.0
2024-02-18 13:16:00,43008.0
2024-02-18 13:17:00,33792.0
2024-02-18 13:18:00,25600.0
2024-02-18 13:19:00,13312.0
2024-02-18 13:20:00,107520.0
2024-02-18 13:21:00,67584.0
2024-02-18 13:22:00,28672.0
2024-02-18 13:23:00,25600.0
2024-02-18 13:24:00,112640.0
2024-02-18 13:25:00,83968.0
2024-02-18 13:26:00,23552.0
2024-02-18 13:27:00,16384.0
2024-02-18 13:28:00,109568.0
2024-02-18 13:29:00,60416.0
2024-02-18 13:30:00,23552.0
2024-02-18 13:31:00,13312.0
2024-02-18 13:32:00,87040.0
2024-02-18 13:33:00,47104.0
2024-02-18 13:34:00,3051.52
2024-02-18 13:35:00,60416.0
2024-02-18 13:36:00,489472.0
2024-02-18 13:37:00,387072.0
2024-02-18 13:38:00,94208.0
2024-02-18 13:39:00,19456.0
2024-02-18 13:40:00,79872.0
2024-02-18 13:41:00,104448.0
2024-02-18 13:42:00,61440.0
2024-02-18 13:43:00,30720.0
2024-02-18 13:44:00,21504.0
2024-02-18 13:45:00,108544.0
2024-02-18 13:46:00,60416.0
2024-02-18 13:47:00,14336.0
2024-02-18 13:48:00,13312.0
2024-02-18 13:49:00,102400.0
2024-02-18 13:50:00,66560.0
2024-02-18 13:51:00,10065.92
2024-02-18 13:52:00,4761.6
2024-02-18 13:53:00,13312.0
2024-02-18 13:54:00,40960.0
2024-02-18 13:55:00,43008.0
2024-02-18 13:56:00,25600.0
2024-02-18 13:57:00,16384.0
2024-02-18 13:58:00,21504.0
2024-02-18 13:59:00,79872.0
2024-02-18 14:00:00,95232.0
2024-02-18 14:01:00,31744.0
2024-02-18 14:02:00,2560.0
2024-02-18 14:03:00,4546.56
2024-02-18 14:04:00,4249.6
2024-02-18 14:05:00,3133.44
2024-02-18 14:06:00,1802.24
2024-02-18 14:07:00,4126.72
2024-02-18 14:08:00,6021.12
2024-02-18 14:09:00,3215.36
2024-02-18 14:10:00,1372.16
2024-02-18 14:11:00,1290.24
2024-02-18 14:12:00,1699.84
2024-02-18 14:13:00,1710.08
2024-02-18 14:14:00,2293.76
2024-02-18 14:15:00,5427.2
2024-02-18 14:16:00,4208.64
2024-02-18 14:17:00,3020.8
2024-02-18 14:18:00,2007.04
2024-02-18 14:19:00,2099.2
2024-02-18 14:20:00,45056.0
2024-02-18 14:21:00,32768.0
2024-02-18 14:22:00,10147.84
2024-02-18 14:23:00,3850.24
2024-02-18 14:24:00,18432.0
2024-02-18 14:25:00,21504.0
2024-02-18 14:26:00,21504.0
2024-02-18 14:27:00,19456.0
2024-02-18 14:28:00,11264.0
2024-02-18 14:29:00,8192.0
2024-02-18 14:30:00,4300.8
2024-02-18 14:31:00,4935.68
2024-02-18 14:32:00,15360.0
2024-02-18 14:33:00,22528.0
2024-02-18 14:34:00,14336.0
2024-02-18 14:35:00,11264.0
2024-02-18 14:36:00,7454.72
2024-02-18 14:37:00,8048.64
2024-02-18 14:38:00,9584.64
2024-02-18 14:39:00,36864.0
2024-02-18 14:40:00,24576.0
2024-02-18 14:41:00,7219.2
2024-02-18 14:42:00,9605.12
2024-02-18 14:43:00,7444.48
2024-02-18 14:44:00,8622.08
2024-02-18 14:45:00,8294.4
2024-02-18 14:46:00,10240.0
2024-02-18 14:47:00,22528.0
2024-02-18 14:48:00,46080.0
2024-02-18 14:49:00,46080.0
2024-02-18 14:50:00,25600.0
2024-02-18 14:51:00,9369.6
2024-02-18 14:52:00,168960.0
2024-02-18 14:53:00,94208.0
2024-02-18 14:54:00,6266.88
2024-02-18 14:55:00,6389.76
2024-02-18 14:56:00,5621.76
2024-02-18 14:57:00,6113.28
2024-02-18 14:58:00,6758.4
2024-02-18 14:59:00,6379.52
2024-02-18 15:00:00,8017.92
2024-02-18 15:01:00,8038.4
2024-02-18 15:02:00,6737.92
2024-02-18 15:03:00,6430.72
2024-02-18 15:04:00,9379.84
2024-02-18 15:05:00,6696.96
2024-02-18 15:06:00,6225.92
2024-02-18 15:07:00,7987.2
2024-02-18 15:08:00,6338.56
2024-02-18 15:09:00,5478.4
2024-02-18 15:10:00,6440.96
2024-02-18 15:11:00,5457.92
2024-02-18 15:12:00,5447.68
2024-02-18 15:13:00,3962.88
2024-02-18 15:14:00,13312.0
2024-02-18 15:15:00,15360.0
2024-02-18 15:16:00,15360.0
2024-02-18 15:17:00,11264.0
2024-02-18 15:18:00,6041.6
2024-02-18 15:19:00,6420.48
2024-02-18 15:20:00,51200.0
2024-02-18 15:21:00,51200.0
2024-02-18 15:22:00,20480.0
2024-02-18 15:23:00,13312.0
2024-02-18 15:24:00,13312.0
2024-02-18 15:25:00,11264.0
2024-02-18 15:26:00,9379.84
2024-02-18 15:27:00,11264.0
2024-02-18 15:28:00,48128.0
2024-02-18 15:29:00,34816.0
2024-02-18 15:30:00,12288.0
2024-02-18 15:31:00,7659.52
2024-02-18 15:32:00,13312.0
2024-02-18 15:33:00,18432.0
2024-02-18 15:34:00,15360.0
2024-02-18 15:35:00,19456.0
2024-02-18 15:36:00,20480.0
2024-02-18 15:37:00,15360.0
2024-02-18 15:38:00,16384.0
2024-02-18 15:39:00,15360.0
2024-02-18 15:40:00,10240.0
2024-02-18 15:41:00,8980.48
2024-02-18 15:42:00,11264.0
2024-02-18 15:43:00,11264.0
2024-02-18 15:44:00,23552.0
2024-02-18 15:45:00,29696.0
2024-02-18 15:46:00,55296.0
2024-02-18 15:47:00,40960.0
2024-02-18 15:48:00,31744.0
2024-02-18 15:49:00,14336.0
2024-02-18 15:50:00,7874.56
2024-02-18 15:51:00,31744.0
2024-02-18 15:52:00,34816.0
2024-02-18 15:53:00,67584.0
2024-02-18 15:54:00,40960.0
2024-02-18 15:55:00,25600.0
2024-02-18 15:56:00,27648.0
2024-02-18 15:57:00,34816.0
2024-02-18 15:58:00,33792.0
2024-02-18 15:59:00,23552.0
2024-02-18 16:00:00,21504.0
2024-02-18 16:01:00,12288.0
2024-02-18 16:02:00,7751.68
2024-02-18 16:03:00,5150.72
2024-02-18 16:04:00,11264.0
2024-02-18 16:05:00,16384.0
2024-02-18 16:06:00,20480.0
2024-02-18 16:07:00,22528.0
2024-02-18 16:08:00,20480.0
2024-02-18 16:09:00,31744.0
2024-02-18 16:10:00,20480.0
2024-02-18 16:11:00,15360.0
2024-02-18 16:12:00,16384.0
2024-02-18 16:13:00,17408.0
2024-02-18 16:14:00,23552.0
2024-02-18 16:15:00,35840.0
2024-02-18 16:16:00,53248.0
2024-02-18 16:17:00,35840.0
2024-02-18 16:18:00,27648.0
2024-02-18 16:19:00,34816.0
2024-02-18 16:20:00,23552.0
2024-02-18 16:21:00,13312.0
2024-02-18 16:22:00,11264.0
2024-02-18 16:23:00,129024.0
2024-02-18 16:24:00,88064.0
2024-02-18 16:25:00,26624.0
2024-02-18 16:26:00,36864.0
2024-02-18 16:27:00,19456.0
2024-02-18 16:28:00,5232.64
2024-02-18 16:29:00,14336.0
2024-02-18 16:30:00,20480.0
2024-02-18 16:31:00,15360.0
2024-02-18 16:32:00,15360.0
2024-02-18 16:33:00,15360.0
2024-02-18 16:34:00,12288.0
2024-02-18 16:35:00,19456.0
2024-02-18 16:36:00,20480.0
2024-02-18 16:37:00,12288.0
2024-02-18 16:38:00,7772.16
2024-02-18 16:39:00,11264.0
2024-02-18 16:40:00,13312.0
2024-02-18 16:41:00,26624.0
2024-02-18 16:42:00,18432.0
2024-02-18 16:43:00,14336.0
2024-02-18 16:44:00,31744.0
2024-02-18 16:45:00,37888.0
2024-02-18 16:46:00,47104.0
2024-02-18 16:47:00,45056.0
2024-02-18 16:48:00,50176.0
2024-02-18 16:49:00,35840.0
2024-02-18 16:50:00,21504.0
2024-02-18 16:51:00,32768.0
2024-02-18 16:52:00,20480.0
2024-02-18 16:53:00,19456.0
2024-02-18 16:54:00,34816.0
2024-02-18 16:55:00,36864.0
2024-02-18 16:56:00,26624.0
2024-02-18 16:57:00,22528.0
2024-02-18 16:58:00,29696.0
2024-02-18 16:59:00,12288.0
2024-02-18 17:00:00,1914.88
2024-02-18 17:01:00,13312.0
2024-02-18 17:02:00,7700.48
2024-02-18 17:03:00,2068.48
2024-02-18 17:04:00,1607.68
2024-02-18 17:05:00,1075.2
2024-02-18 17:06:00,1116.16
2024-02-18 17:07:00,972.8
2024-02-18 17:08:00,1208.32
2024-02-18 17:09:00,1024.0
2024-02-18 17:10:00,1372.16
2024-02-18 17:11:00,1146.88
2024-02-18 17:12:00,1116.16
2024-02-18 17:13:00,1167.36
2024-02-18 17:14:00,1372.16
2024-02-18 17:15:00,1054.72
2024-02-18 17:16:00,1187.84
2024-02-18 17:17:00,1300.48
2024-02-18 17:18:00,1280.0
2024-02-18 17:19:00,1095.68
2024-02-18 17:20:00,1075.2
2024-02-18 17:21:00,4177.92
2024-02-18 17:22:00,2826.24
2024-02-18 17:23:00,911.36
2024-02-18 17:24:00,1167.36
2024-02-18 17:25:00,1484.8
2024-02-18 17:26:00,4689.92
2024-02-18 17:27:00,2826.24
2024-02-18 17:28:00,1157.12
2024-02-18 17:29:00,983.04
2024-02-18 17:30:00,1044.48
2024-02-18 17:31:00,1218.56
2024-02-18 17:32:00,1576.96
2024-02-18 17:33:00,1310.72
2024-02-18 17:34:00,1259.52
2024-02-18 17:35:00,1126.4
2024-02-18 17:36:00,1095.68
2024-02-18 17:37:00,1044.48
2024-02-18 17:38:00,1607.68
2024-02-18 17:39:00,2222.08
2024-02-18 17:40:00,1536.0
2024-02-18 17:41:00,2641.92
2024-02-18 17:42:00,2027.52
2024-02-18 17:43:00,1013.76
2024-02-18 17:44:00,1064.96
2024-02-18 17:45:00,3819.52
2024-02-18 17:46:00,2529.28
2024-02-18 17:47:00,20480.0
2024-02-18 17:48:00,12288.0
2024-02-18 17:49:00,1443.84
2024-02-18 17:50:00,1146.88
2024-02-18 17:51:00,1402.88
2024-02-18 17:52:00,1372.16
2024-02-18 17:53:00,1484.8
2024-02-18 17:54:00,1331.2
2024-02-18 17:55:00,1208.32
2024-02-18 17:56:00,1157.12
2024-02-18 17:57:00,993.28
2024-02-18 17:58:00,1085.44
2024-02-18 17:59:00,2150.4
2024-02-18 18:00:00,1617.92
2024-02-18 18:01:00,2283.52
2024-02-18 18:02:00,1925.12
2024-02-18 18:03:00,1515.52
2024-02-18 18:04:00,1167.36
2024-02-18 18:05:00,1290.24
2024-02-18 18:06:00,1218.56
2024-02-18 18:07:00,1075.2
2024-02-18 18:08:00,1136.64
2024-02-18 18:09:00,1003.52
2024-02-18 18:10:00,993.28
2024-02-18 18:11:00,1259.52
2024-02-18 18:12:00,1157.12
2024-02-18 18:13:00,1280.0
2024-02-18 18:14:00,1320.96
2024-02-18 18:15:00,1157.12
2024-02-18 18:16:00,1157.12
2024-02-18 18:17:00,1259.52
2024-02-18 18:18:00,1167.36
2024-02-18 18:19:00,1167.36
2024-02-18 18:20:00,1208.32
2024-02-18 18:21:00,1024.0
2024-02-18 18:22:00,993.28
2024-02-18 18:23:00,1280.0
2024-02-18 18:24:00,1239.04
2024-02-18 18:25:00,1146.88
2024-02-18 18:26:00,1177.6
2024-02-18 18:27:00,1167.36
2024-02-18 18:28:00,1126.4
2024-02-18 18:29:00,2918.4
2024-02-18 18:30:00,2242.56
2024-02-18 18:31:00,1372.16
2024-02-18 18:32:00,1320.96
2024-02-18 18:33:00,942.08
2024-02-18 18:34:00,1249.28
2024-02-18 18:35:00,1187.84
2024-02-18 18:36:00,48128.0
2024-02-18 18:37:00,26624.0
2024-02-18 18:38:00,1249.28
2024-02-18 18:39:00,1024.0
2024-02-18 18:40:00,1075.2
2024-02-18 18:41:00,1064.96
2024-02-18 18:42:00,1228.8
2024-02-18 18:43:00,1013.76
2024-02-18 18:44:00,1341.44
2024-02-18 18:45:00,1095.68
2024-02-18 18:46:00,1136.64
2024-02-18 18:47:00,1075.2
2024-02-18 18:48:00,1566.72
2024-02-18 18:49:00,1249.28
2024-02-18 18:50:00,12288.0
2024-02-18 18:51:00,7127.04
2024-02-18 18:52:00,1300.48
2024-02-18 18:53:00,1157.12
2024-02-18 18:54:00,1454.08
2024-02-18 18:55:00,1146.88
2024-02-18 18:56:00,1198.08
2024-02-18 18:57:00,1044.48
2024-02-18 18:58:00,1269.76
2024-02-18 18:59:00,1095.68
2024-02-18 19:00:00,1792.0
2024-02-18 19:01:00,1320.96
2024-02-18 19:02:00,1024.0
2024-02-18 19:03:00,880.64
2024-02-18 19:04:00,1341.44
2024-02-18 19:05:00,1249.28
2024-02-18 19:06:00,1239.04
2024-02-18 19:07:00,1075.2
2024-02-18 19:08:00,1413.12
2024-02-18 19:09:00,1126.4
2024-02-18 19:10:00,1116.16
2024-02-18 19:11:00,1034.24
2024-02-18 19:12:00,1136.64
2024-02-18 19:13:00,1085.44
2024-02-18 19:14:00,1454.08
2024-02-18 19:15:00,1126.4
2024-02-18 19:16:00,1628.16
2024-02-18 19:17:00,1413.12
2024-02-18 19:18:00,1105.92
2024-02-18 19:19:00,931.84
2024-02-18 19:20:00,1218.56
2024-02-18 19:21:00,1075.2
2024-02-18 19:22:00,1259.52
2024-02-18 19:23:00,1044.48
2024-02-18 19:24:00,1617.92
2024-02-18 19:25:00,1208.32
2024-02-18 19:26:00,1013.76
2024-02-18 19:27:00,931.84
2024-02-18 19:28:00,1198.08
2024-02-18 19:29:00,1187.84
2024-02-18 19:30:00,1361.92
2024-02-18 19:31:00,1095.68
2024-02-18 19:32:00,1157.12
2024-02-18 19:33:00,1259.52
2024-02-18 19:34:00,1177.6
2024-02-18 19:35:00,1239.04
2024-02-18 19:36:00,1218.56
2024-02-18 19:37:00,1013.76
2024-02-18 19:38:00,983.04
2024-02-18 19:39:00,1157.12
2024-02-18 19:40:00,1464.32
2024-02-18 19:41:00,1382.4
2024-02-18 19:42:00,1228.8
2024-02-18 19:43:00,1003.52
2024-02-18 19:44:00,1320.96
2024-02-18 19:45:00,1402.88
2024-02-18 19:46:00,1187.84
2024-02-18 19:47:00,1556.48
2024-02-18 19:48:00,1525.76
2024-02-18 19:49:00,1228.8
2024-02-18 19:50:00,8151.04
2024-02-18 19:51:00,4812.8
2024-02-18 19:52:00,1075.2
2024-02-18 19:53:00,1167.36
2024-02-18 19:54:00,1187.84
2024-02-18 19:55:00,1146.88
2024-02-18 19:56:00,1034.24
2024-02-18 19:57:00,1198.08
2024-02-18 19:58:00,2836.48
2024-02-18 19:59:00,1843.2
2024-02-18 20:00:00,993.28
2024-02-18 20:01:00,1136.64
2024-02-18 20:02:00,1146.88
2024-02-18 20:03:00,1198.08
2024-02-18 20:04:00,1280.0
2024-02-18 20:05:00,1546.24
2024-02-18 20:06:00,1249.28
2024-02-18 20:07:00,1249.28
2024-02-18 20:08:00,1218.56
2024-02-18 20:09:00,1402.88
2024-02-18 20:10:00,1515.52
2024-02-18 20:11:00,1218.56
2024-02-18 20:12:00,1013.76
2024-02-18 20:13:00,1249.28
2024-02-18 20:14:00,1310.72
2024-02-18 20:15:00,1331.2
2024-02-18 20:16:00,1146.88
2024-02-18 20:17:00,1198.08
2024-02-18 20:18:00,1116.16
2024-02-18 20:19:00,1003.52
2024-02-18 20:20:00,1013.76
2024-02-18 20:21:00,993.28
2024-02-18 20:22:00,1034.24
2024-02-18 20:23:00,1116.16
2024-02-18 20:24:00,1228.8
2024-02-18 20:25:00,1239.04
2024-02-18 20:26:00,1085.44
2024-02-18 20:27:00,1116.16
2024-02-18 20:28:00,1003.52
2024-02-18 20:29:00,901.12
2024-02-18 20:30:00,1034.24
2024-02-18 20:31:00,1146.88
2024-02-18 20:32:00,1495.04
2024-02-18 20:33:00,1310.72
2024-02-18 20:34:00,1392.64
2024-02-18 20:35:00,1198.08
2024-02-18 20:36:00,1218.56
2024-02-18 20:37:00,1024.0
2024-02-18 20:38:00,1126.4
2024-02-18 20:39:00,993.28
2024-02-18 20:40:00,1044.48
2024-02-18 20:41:00,962.56
2024-02-18 20:42:00,1167.36
2024-02-18 20:43:00,1024.0
2024-02-18 20:44:00,1372.16
2024-02-18 20:45:00,1085.44
2024-02-18 20:46:00,1187.84
2024-02-18 20:47:00,3409.92
2024-02-18 20:48:00,2508.8
2024-02-18 20:49:00,1105.92
2024-02-18 20:50:00,1177.6
2024-02-18 20:51:00,983.04
2024-02-18 20:52:00,1157.12
2024-02-18 20:53:00,1177.6
2024-02-18 20:54:00,1464.32
2024-02-18 20:55:00,1208.32
2024-02-18 20:56:00,1525.76
2024-02-18 20:57:00,1126.4
2024-02-18 20:58:00,1126.4
2024-02-18 20:59:00,1239.04
2024-02-18 21:00:00,1382.4
2024-02-18 21:01:00,1136.64
2024-02-18 21:02:00,1402.88
2024-02-18 21:03:00,1239.04
2024-02-18 21:04:00,1300.48
2024-02-18 21:05:00,1208.32
2024-02-18 21:06:00,1198.08
2024-02-18 21:07:00,1013.76
2024-02-18 21:08:00,1331.2
2024-02-18 21:09:00,1177.6
